1971,DEC,26,23,20,15,38.8,22.6,0,3.7
1971,DEC,27,16,51,57,37.2,21.7,0,3.2
1971,DEC,27,16,54,51,37.2,21.7,0,3.2
1971,DEC,27,17,5,0,37.3,21.7,0,3.1
1971,DEC,28,3,1,42,37.6,20.8,0,3.4
1971,DEC,28,4,23,36,35.8,25.7,0,3.7
1971,DEC,28,18,3,13,38.8,22.6,0,3
1971,DEC,28,21,55,2,38.8,22.8,0,3
1971,DEC,29,2,47,0,37.2,22.4,0,2.9
1971,DEC,29,3,7,26,39.1,24.6,0,2.9
1971,DEC,29,23,27,25,39.2,20.8,0,4.2
1971,DEC,30,1,34,24,35.5,21.5,0,3.9
1971,DEC,30,1,58,50,36.3,22,0,3.5
1971,DEC,30,2,25,50,35.2,28.1,0,4.1
